Recording timestamp	Sensor	Project name	Participant name	Recording name	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
44712	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1257.0	333.0	1251.0	337.0	1262.0	329.0	0.19188	-0.01232	-0.98134	0.08923	-0.01459	-0.9959	3.59	3.43	Valid	Valid	228.4	100.2	591.5	294.1	99.2	590.8	344.1	92.7	347.0	90.5															Fixation	517.0	75.0	1239.0	340.0												
44720	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1259.0	331.0	1255.0	335.0	1263.0	327.0	0.19363	-0.01327	-0.98098	0.08968	-0.01584	-0.99585	3.58	3.42	Valid	Valid	228.4	100.2	591.6	294.1	99.2	590.8	345.2	92.2	347.3	89.8															Fixation	517.0	75.0	1239.0	340.0												
44728	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1263.0	330.0	1260.0	336.0	1266.0	323.0	0.19554	-0.01274	-0.98061	0.09091	-0.0174	-0.99571	3.59	3.43	Valid	Valid	228.4	100.2	591.6	294.1	99.2	590.8	346.4	92.5	348.0	88.9															Fixation	517.0	75.0	1239.0	340.0												
44737	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1267.0	327.0	1263.0	332.0	1271.0	323.0	0.19698	-0.01468	-0.9803	0.09352	-0.0177	-0.99546	3.59	3.43	Valid	Valid	228.5	100.2	591.6	294.1	99.2	590.8	347.3	91.3	349.6	88.7															Fixation	517.0	75.0	1239.0	340.0												
44745	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1272.0	323.0	1268.0	329.0	1276.0	317.0	0.19936	-0.0161	-0.9798	0.09554	-0.02014	-0.99522	3.58	3.43	Valid	Valid	228.5	100.2	591.6	294.1	99.2	590.8	348.8	90.4	350.9	87.3															Fixation	517.0	75.0	1239.0	340.0												
44753	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1275.0	324.0	1273.0	328.0	1276.0	320.0	0.20149	-0.01652	-0.97935	0.0956	-0.01888	-0.99524	3.59	3.45	Valid	Valid	228.5	100.2	591.6	294.2	99.2	590.8	350.2	90.2	350.9	88.0															Fixation	517.0	75.0	1239.0	340.0												
44762	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1277.0	323.0	1276.0	330.0	1278.0	317.0	0.20267	-0.01572	-0.97912	0.0966	-0.02052	-0.99511	3.59	3.45	Valid	Valid	228.5	100.1	591.6	294.2	99.2	590.8	351.0	90.6	351.5	87.0															Fixation	517.0	75.0	1239.0	340.0												
44770	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1281.0	322.0	1280.0	324.0	1283.0	319.0	0.20421	-0.01822	-0.97876	0.09859	-0.0194	-0.99494	3.59	3.45	Valid	Valid	228.5	100.2	591.6	294.2	99.3	590.7	352.0	89.1	352.7	87.7															Fixation	517.0	75.0	1239.0	340.0												
44778	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1285.0	323.0	1282.0	325.0	1288.0	321.0	0.20534	-0.01803	-0.97853	0.10112	-0.01861	-0.9947	3.59	3.46	Valid	Valid	228.5	100.1	591.6	294.2	99.2	590.8	352.7	89.2	354.3	88.1															Fixation	517.0	75.0	1239.0	340.0												
44787	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1289.0	318.0	1285.0	323.0	1294.0	312.0	0.2064	-0.01871	-0.97829	0.10359	-0.02242	-0.99437	3.58	3.45	Valid	Valid	228.6	100.1	591.6	294.2	99.2	590.8	353.4	88.8	355.8	85.9															Fixation	517.0	75.0	1239.0	340.0												
44795	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1292.0	318.0	1289.0	324.0	1295.0	313.0	0.20798	-0.01841	-0.97796	0.104	-0.02215	-0.99433	3.59	3.46	Valid	Valid	228.6	100.1	591.7	294.2	99.2	590.8	354.4	89.0	356.0	86.0															Fixation	517.0	75.0	1239.0	340.0												
44803	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1297.0	315.0	1295.0	320.0	1298.0	309.0	0.21076	-0.01983	-0.97734	0.10562	-0.02401	-0.99412	3.59	3.46	Valid	Valid	228.6	100.1	591.7	294.3	99.2	590.9	356.2	88.1	357.0	84.9															Fixation	517.0	75.0	1239.0	340.0												
44812	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1299.0	313.0	1298.0	318.0	1300.0	308.0	0.21214	-0.02078	-0.97702	0.10659	-0.02457	-0.994	3.59	3.47	Valid	Valid	228.6	100.1	591.7	294.3	99.2	590.9	357.1	87.5	357.6	84.6															Fixation	517.0	75.0	1239.0	340.0												
44820	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1302.0	315.0	1302.0	321.0	1303.0	309.0	0.21355	-0.01962	-0.97674	0.10783	-0.02375	-0.99389	3.59	3.47	Valid	Valid	228.6	100.1	591.7	294.3	99.2	590.9	358.0	88.2	358.4	85.0															Fixation	517.0	75.0	1239.0	340.0												
44828	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1254.0	341.0	1255.0	349.0	1253.0	333.0	0.19325	-0.00712	-0.98112	0.08517	-0.01269	-0.99629	3.59	3.46	Valid	Valid	228.5	100.1	591.8	294.2	99.2	591.0	345.1	95.8	344.7	91.6															Fixation	517.0	75.0	1239.0	340.0												
44837	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1195.0	356.0	1193.0	363.0	1197.0	348.0	0.16599	-0.00034	-0.98613	0.05924	-0.00573	-0.99823	3.6	3.48	Valid	Valid	228.4	100.2	591.8	294.0	99.2	590.9	328.0	100.0	329.1	95.8															Fixation	517.0	75.0	1239.0	340.0												
44845	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1181.0	366.0	1181.0	373.0	1182.0	359.0	0.16065	0.00383	-0.987	0.05259	-0.00088	-0.99862	3.59	3.49	Valid	Valid	228.3	100.2	591.8	294.0	99.2	590.9	324.7	102.5	325.1	98.7															Fixation	517.0	75.0	1239.0	340.0												
44853	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1187.0	364.0	1187.0	372.0	1188.0	355.0	0.16351	0.00362	-0.98653	0.05533	-0.00254	-0.99847	3.59	3.48	Valid	Valid	228.3	100.2	591.8	293.9	99.2	590.9	326.4	102.4	326.7	97.7															Fixation	517.0	75.0	1239.0	340.0												
44862	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1190.0	362.0	1192.0	370.0	1187.0	353.0	0.16563	0.00249	-0.98618	0.05498	-0.00347	-0.99848	3.59	3.48	Valid	Valid	228.4	100.2	591.8	294.0	99.2	590.9	327.8	101.7	326.5	97.2															Fixation	517.0	75.0	1239.0	340.0												
44870	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1192.0	361.0	1195.0	368.0	1189.0	355.0	0.16709	0.00166	-0.98594	0.0558	-0.00278	-0.99844	3.59	3.48	Valid	Valid	228.4	100.2	591.8	294.0	99.2	591.0	328.7	101.2	327.0	97.6															Fixation	517.0	75.0	1239.0	340.0												
44878	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1195.0	360.0	1195.0	366.0	1194.0	354.0	0.16686	0.0006	-0.98598	0.05822	-0.00336	-0.9983	3.59	3.49	Valid	Valid	228.4	100.2	591.8	294.0	99.3	590.9	328.6	100.6	328.5	97.3															Fixation	517.0	75.0	1239.0	340.0												
44887	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1200.0	356.0	1201.0	366.0	1199.0	345.0	0.16966	0.00053	-0.9855	0.06009	-0.0072	-0.99817	3.6	3.48	Valid	Valid	228.4	100.2	591.8	294.0	99.3	590.9	330.3	100.6	329.6	95.0															Fixation	517.0	75.0	1239.0	340.0												
44895	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1206.0	357.0	1207.0	366.0	1205.0	348.0	0.17211	0.00062	-0.98508	0.06312	-0.00595	-0.99799	3.59	3.49	Valid	Valid	228.4	100.2	591.7	294.0	99.2	590.9	331.8	100.6	331.4	95.7															Fixation	517.0	75.0	1239.0	340.0												
44903	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1211.0	355.0	1213.0	363.0	1208.0	348.0	0.17501	-0.00074	-0.98457	0.06461	-0.00618	-0.99789	3.6	3.49	Valid	Valid	228.5	100.2	591.8	294.1	99.2	590.9	333.6	99.8	332.3	95.6															Fixation	517.0	75.0	1239.0	340.0												
44912	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1217.0	352.0	1220.0	359.0	1214.0	345.0	0.17784	-0.00232	-0.98406	0.06722	-0.00751	-0.99771	3.6	3.49	Valid	Valid	228.5	100.2	591.8	294.1	99.2	590.9	335.4	98.8	333.9	94.8															Fixation	517.0	75.0	1239.0	340.0												
44920	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1221.0	349.0	1226.0	356.0	1217.0	341.0	0.18053	-0.0036	-0.98356	0.06849	-0.00908	-0.99761	3.6	3.5	Valid	Valid	228.5	100.2	591.8	294.1	99.2	590.9	337.1	98.0	334.7	93.8															Fixation	517.0	75.0	1239.0	340.0												
44928	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1226.0	349.0	1230.0	357.0	1221.0	340.0	0.18245	-0.00327	-0.98321	0.07042	-0.00944	-0.99747	3.61	3.49	Valid	Valid	228.5	100.2	591.8	294.1	99.2	590.9	338.3	98.2	335.8	93.6															Fixation	517.0	75.0	1239.0	340.0												
44937	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1230.0	344.0	1232.0	353.0	1229.0	335.0	0.18321	-0.00521	-0.98306	0.07381	-0.01172	-0.9972	3.61	3.49	Valid	Valid	228.5	100.2	591.8	294.1	99.2	590.9	338.8	97.0	337.9	92.3															Fixation	517.0	75.0	1239.0	340.0												
44945	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1236.0	341.0	1238.0	346.0	1235.0	336.0	0.18573	-0.0081	-0.98257	0.07656	-0.01128	-0.997	3.61	3.5	Valid	Valid	228.5	100.1	591.8	294.2	99.2	590.9	340.4	95.3	339.5	92.5															Fixation	517.0	75.0	1239.0	340.0												
44953	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1241.0	338.0	1242.0	342.0	1240.0	333.0	0.18738	-0.00993	-0.98224	0.07877	-0.01293	-0.99681	3.62	3.5	Valid	Valid	228.6	100.1	591.9	294.2	99.2	590.9	341.5	94.2	340.9	91.5															Fixation	517.0	75.0	1239.0	340.0												
44962	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1246.0	339.0	1247.0	346.0	1245.0	331.0	0.18981	-0.0082	-0.98179	0.08129	-0.01373	-0.9966	3.62	3.5	Valid	Valid	228.6	100.1	591.9	294.2	99.2	590.9	343.0	95.2	342.4	91.1															Fixation	517.0	75.0	1239.0	340.0												
44970	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1248.0	337.0	1249.0	343.0	1247.0	332.0	0.19051	-0.00976	-0.98164	0.08215	-0.01338	-0.99653	3.63	3.51	Valid	Valid	228.6	100.1	591.9	294.2	99.2	591.0	343.4	94.2	342.9	91.3															Fixation	517.0	75.0	1239.0	340.0												
44978	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1251.0	338.0	1250.0	343.0	1251.0	333.0	0.19101	-0.00948	-0.98154	0.08409	-0.01262	-0.99638	3.63	3.51	Valid	Valid	228.6	100.1	591.9	294.2	99.2	591.0	343.8	94.4	344.1	91.7															Fixation	517.0	75.0	1239.0	340.0												
44987	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1255.0	334.0	1255.0	340.0	1255.0	329.0	0.19303	-0.01102	-0.98113	0.0859	-0.01477	-0.99619	3.63	3.51	Valid	Valid	228.6	100.1	591.9	294.2	99.2	591.0	345.0	93.5	345.2	90.4															Fixation	517.0	75.0	1239.0	340.0												
44995	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1259.0	332.0	1257.0	337.0	1260.0	326.0	0.19424	-0.01239	-0.98088	0.08792	-0.01604	-0.996	3.63	3.52	Valid	Valid	228.6	100.1	591.9	294.2	99.2	591.0	345.8	92.7	346.4	89.7															Fixation	517.0	75.0	1239.0	340.0												
45003	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1261.0	331.0	1259.0	336.0	1262.0	327.0	0.19511	-0.01271	-0.9807	0.08909	-0.01584	-0.9959	3.63	3.52	Valid	Valid	228.6	100.1	591.9	294.2	99.2	591.0	346.4	92.5	347.1	89.8															Fixation	517.0	75.0	1239.0	340.0												
45012	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1265.0	331.0	1267.0	338.0	1264.0	325.0	0.19827	-0.01201	-0.98007	0.08995	-0.01668	-0.99581	3.64	3.52	Valid	Valid	228.6	100.1	591.8	294.2	99.2	591.0	348.3	92.9	347.6	89.3															Fixation	517.0	75.0	1239.0	340.0												
45020	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1269.0	331.0	1268.0	339.0	1270.0	324.0	0.19898	-0.01151	-0.97994	0.09243	-0.01712	-0.99557	3.64	3.53	Valid	Valid	228.6	100.1	591.9	294.3	99.2	591.1	348.8	93.2	349.1	89.0															Fixation	517.0	75.0	1239.0	340.0												
45028	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1272.0	330.0	1273.0	338.0	1272.0	322.0	0.20101	-0.01204	-0.97951	0.09347	-0.01783	-0.99546	3.65	3.53	Valid	Valid	228.6	100.1	591.8	294.3	99.2	591.1	350.1	92.9	349.8	88.6															Fixation	517.0	75.0	1239.0	340.0												
45037	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1276.0	328.0	1278.0	336.0	1274.0	320.0	0.20341	-0.01287	-0.97901	0.09449	-0.01865	-0.99535	3.64	3.53	Valid	Valid	228.6	100.1	591.8	294.3	99.2	591.0	351.6	92.3	350.4	88.1															Saccade	25.0	98.0														
45045	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1311.0	333.0	1309.0	334.0	1313.0	332.0	0.21658	-0.01343	-0.97617	0.11217	-0.01317	-0.9936	3.65	3.54	Valid	Valid	228.7	100.1	591.9	294.3	99.2	591.0	360.0	91.9	361.1	91.4															Saccade	25.0	98.0														
45053	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1341.0	340.0	1342.0	342.0	1341.0	338.0	0.23039	-0.00979	-0.97305	0.12465	-0.01061	-0.99214	3.67	3.54	Valid	Valid	228.8	100.1	592.0	294.4	99.2	591.0	368.9	94.1	368.7	92.9															Saccade	25.0	98.0														
45062	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1340.0	343.0	1340.0	346.0	1340.0	339.0	0.22979	-0.00787	-0.97321	0.12424	-0.01001	-0.9922	3.67	3.54	Valid	Valid	228.8	100.1	592.0	294.4	99.3	590.9	368.6	95.3	368.4	93.3															Fixation	125.0	76.0	1351.0	334.0												
45070	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1337.0	339.0	1337.0	341.0	1338.0	337.0	0.2284	-0.01024	-0.97351	0.12345	-0.011	-0.99229	3.67	3.55	Valid	Valid	228.8	100.1	592.0	294.4	99.3	590.9	367.7	93.8	367.9	92.7															Fixation	125.0	76.0	1351.0	334.0												
45078	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1342.0	339.0	1342.0	339.0	1342.0	339.0	0.23053	-0.01112	-0.973	0.12524	-0.00986	-0.99208	3.67	3.55	Valid	Valid	228.8	100.1	592.0	294.4	99.2	591.0	369.0	93.3	369.0	93.3															Fixation	125.0	76.0	1351.0	334.0												
45087	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1343.0	338.0	1343.0	340.0	1342.0	336.0	0.23107	-0.01086	-0.97288	0.12523	-0.01127	-0.99206	3.68	3.56	Valid	Valid	228.8	100.1	592.0	294.4	99.2	591.0	369.4	93.5	369.0	92.5															Fixation	125.0	76.0	1351.0	334.0												
45095	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1347.0	341.0	1347.0	344.0	1348.0	338.0	0.23265	-0.00893	-0.97252	0.1278	-0.01051	-0.99174	3.68	3.56	Valid	Valid	228.8	100.1	592.0	294.4	99.2	591.1	370.4	94.6	370.6	92.9															Fixation	125.0	76.0	1351.0	334.0												
45103	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1349.0	336.0	1349.0	339.0	1349.0	334.0	0.23375	-0.01142	-0.97223	0.12845	-0.01223	-0.99164	3.69	3.57	Valid	Valid	228.8	100.1	592.0	294.4	99.2	591.1	371.1	93.1	371.0	91.9															Fixation	125.0	76.0	1351.0	334.0												
45112	Eye Tracker	Project19	Participant4	Recording4	289558	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	0.5	1.5	1.3	0.04	0.13	0.12	2	5	5	5.9	2.8	2.3	0.56	0.27	0.22	21	10	8			1350.0	333.0	1352.0	338.0	1349.0	329.0	0.23466	-0.01184	-0.972	0.12838	-0.01484	-0.99161	3.7	3.57	Valid	Valid	228.8	100.1	592.0	294.4	99.2	591.1	371.7	92.9	370.9	90.4															Fixation	125.0	76.0	1351.0	334.0												
